CustomerId,Recency,Frequency,Monetary,cluster,is_high_risk
CustomerId_4501,21,14.0,14150.0,2,1
CustomerId_4502,75,133.0,157000.0,1,0
CustomerId_4504,55,11.0,12500.0,2,1
CustomerId_4505,18,31.0,55700.0,2,1
CustomerId_4507,67,1.0,1000.0,2,1
CustomerId_4510,31,7.0,18000.0,2,1
CustomerId_4512,21,11.0,10000.0,2,1
CustomerId_4513,24,1.0,1000.0,2,1
CustomerId_4517,40,7.0,4500.0,2,1
CustomerId_4518,33,166.0,269120.0,1,0
CustomerId_4519,59,2.0,3000.0,2,1
CustomerId_452,82,1.0,1000.0,2,1
CustomerId_4520,16,3.0,4000.0,2,1
CustomerId_4524,33,5.0,26000.0,2,1
CustomerId_4525,16,78.0,292500.0,0,0
CustomerId_4526,17,95.0,78314.0,0,0
CustomerId_4527,47,5.0,25000.0,2,1
CustomerId_4528,26,5.0,4000.0,2,1
CustomerId_453,54,23.0,213000.0,2,1
CustomerId_4531,42,1.0,1000.0,2,1
CustomerId_4532,84,1.0,500.0,2,1
CustomerId_4534,54,1.0,2000.0,2,1
CustomerId_4537,76,2.0,2000.0,2,1
CustomerId_4538,55,5.0,34550.0,2,1
CustomerId_4539,26,5.0,25000.0,2,1
CustomerId_4540,18,38.0,89500.0,0,0
CustomerId_4542,20,15.0,47000.0,2,1
CustomerId_4543,19,23.0,121000.0,2,1
CustomerId_4544,59,8.0,39000.0,2,1
CustomerId_4545,19,4.0,2000.0,2,1
CustomerId_4546,78,4.0,14000.0,2,1
CustomerId_4547,19,4.0,16000.0,2,1
CustomerId_4548,41,16.0,11000.0,2,1
CustomerId_4549,18,39.0,19900.0,0,0
CustomerId_4550,33,35.0,274413.0,0,0
CustomerId_4552,89,6.0,0.0,2,1
CustomerId_4553,54,1.0,500.0,2,1
CustomerId_4554,78,72.0,99000.0,0,0
CustomerId_4555,19,55.0,333200.0,0,0
CustomerId_456,19,31.0,143969.0,2,1
CustomerId_4561,20,46.0,123000.0,0,0
CustomerId_4562,16,151.0,63000.0,1,0
CustomerId_4565,16,91.0,250500.0,0,0
CustomerId_4567,61,37.0,271600.0,0,0
CustomerId_4568,22,55.0,36400.0,0,0
CustomerId_4569,19,69.0,222709.0,0,0
CustomerId_457,20,32.0,143000.0,0,0
CustomerId_4572,53,1.0,1000.0,2,1
CustomerId_4573,66,6.0,83000.0,2,1
CustomerId_4576,39,3.0,1000.0,2,1
CustomerId_4577,24,115.0,280450.0,0,0
CustomerId_4579,25,12.0,16110.0,2,1
CustomerId_4581,57,9.0,6000.0,2,1
CustomerId_4583,29,18.0,16200.0,2,1
CustomerId_4584,78,19.0,42300.0,2,1
CustomerId_4585,16,242.42000000000007,721262.0,1,0
CustomerId_4587,20,25.0,13000.0,2,1
CustomerId_4588,26,4.0,3000.0,2,1
CustomerId_4589,54,6.0,35000.0,2,1
CustomerId_4590,18,8.0,65000.0,2,1
CustomerId_4591,54,14.0,71700.0,2,1
CustomerId_4592,90,3.0,204000.0,2,1
CustomerId_4593,66,1.0,5000.0,2,1
CustomerId_4595,62,1.0,500.0,2,1
CustomerId_4596,20,1.0,15000.0,2,1
CustomerId_4598,60,6.0,6000.0,2,1
CustomerId_46,35,3.0,70000.0,2,1
CustomerId_4600,19,15.0,66000.0,2,1
CustomerId_4601,16,2.0,40000.0,2,1
CustomerId_4602,27,56.0,315000.0,0,0
CustomerId_4603,39,1.0,5000.0,2,1
CustomerId_4604,33,13.0,10000.0,2,1
CustomerId_4605,32,16.0,93400.0,2,1
CustomerId_4608,89,2.0,500.0,2,1
CustomerId_4609,41,11.0,9000.0,2,1
CustomerId_4610,60,13.0,980000.0,2,1
CustomerId_4611,69,3.0,2000.0,2,1
CustomerId_4612,51,1.0,10000.0,2,1
CustomerId_4613,42,41.0,180315.0,0,0
CustomerId_4615,17,20.0,20700.0,2,1
CustomerId_4616,20,6.0,5000.0,2,1
CustomerId_4617,33,7.0,51000.0,2,1
CustomerId_462,32,19.0,57650.0,2,1
CustomerId_4622,67,4.0,3755.0,2,1
CustomerId_4623,44,3.0,2000.0,2,1
CustomerId_4624,18,52.0,57600.0,0,0
CustomerId_4626,17,24.0,70500.0,2,1
CustomerId_4627,19,28.0,191400.0,2,1
CustomerId_4630,83,1.0,500.0,2,1
CustomerId_4632,42,1.0,1000.0,2,1
CustomerId_4633,17,3.0,16500.0,2,1
CustomerId_4634,35,19.0,26000.0,2,1
CustomerId_4636,17,110.0,275027.0,0,0
CustomerId_4637,19,14.0,76000.0,2,1
CustomerId_4639,69,9.0,213700.0,2,1
CustomerId_4640,89,5.0,25200.0,2,1
CustomerId_4641,21,5.0,11000.0,2,1
CustomerId_4642,29,2.0,500.0,2,1
CustomerId_4645,36,3.0,12000.0,2,1
CustomerId_4647,22,3.0,1500.0,2,1
CustomerId_4648,89,1.0,1000.0,2,1
CustomerId_4649,49,2.0,1000.0,2,1
CustomerId_4650,45,1.0,2000.0,2,1
CustomerId_4651,47,11.0,8900.0,2,1
CustomerId_4652,60,1.0,1000.0,2,1
CustomerId_4653,26,6.0,8000.0,2,1
CustomerId_4655,35,13.0,70000.0,2,1
CustomerId_4657,25,24.0,81000.0,2,1
CustomerId_4658,86,3.0,2500.0,2,1
CustomerId_466,33,1.0,10000.0,2,1
CustomerId_4660,25,7.0,6000.0,2,1
CustomerId_4663,22,28.0,132400.0,2,1
CustomerId_4664,55,8.0,14600.0,2,1
CustomerId_4665,75,7.0,41500.0,2,1
CustomerId_4666,22,33.0,23320.0,2,1
CustomerId_4667,24,10.0,20100.0,2,1
CustomerId_4669,27,4.0,5000.0,2,1
CustomerId_467,86,1.0,5000.0,2,1
CustomerId_4670,63,6.0,152000.0,2,1
CustomerId_4671,16,5.0,17600.0,2,1
CustomerId_4672,23,20.0,790000.0,2,1
CustomerId_4673,66,4.0,2000.0,2,1
CustomerId_4674,54,3.0,500.0,2,1
CustomerId_4677,40,1.0,1000.0,2,1
CustomerId_4678,86,2.0,1500.0,2,1
CustomerId_468,16,5.0,120000.0,2,1
CustomerId_4680,51,18.0,82700.0,2,1
CustomerId_4682,28,6.0,8000.0,2,1
CustomerId_4683,81,2.0,1000.0,2,1
CustomerId_4684,70,3.0,1000.0,2,1
CustomerId_4686,54,17.0,86200.0,2,1
CustomerId_4687,29,2.0,2000.0,2,1
CustomerId_4688,84,5.0,10000.0,2,1
CustomerId_4689,16,26.0,17000.0,2,1
CustomerId_4691,77,3.0,3000.0,2,1
CustomerId_4694,34,10.0,5500.0,2,1
CustomerId_4697,21,24.0,56100.0,2,1
CustomerId_4698,78,5.0,8500.0,2,1
CustomerId_470,57,16.0,91000.0,2,1
CustomerId_4701,19,11.0,26000.0,2,1
CustomerId_4702,19,5.0,26000.0,2,1
CustomerId_4703,86,31.0,235000.0,2,1
CustomerId_4704,16,18.0,24045.0,2,1
CustomerId_4706,65,1.0,130000.0,2,1
CustomerId_4708,16,36.0,159390.0,0,0
CustomerId_4709,47,6.0,30000.0,2,1
CustomerId_471,16,65.0,88800.0,0,0
CustomerId_4710,18,20.0,120000.0,2,1
CustomerId_4711,17,242.42000000000007,2002604.0000000005,1,0
CustomerId_4712,18,6.0,31000.0,2,1
CustomerId_4713,21,8.0,13000.0,2,1
CustomerId_4714,56,1.0,1000.0,2,1
CustomerId_4715,47,5.0,25000.0,2,1
CustomerId_4719,19,17.0,101000.0,2,1
CustomerId_4721,43,3.0,2000.0,2,1
CustomerId_4722,37,62.0,79700.0,0,0
CustomerId_4725,19,15.0,76000.0,2,1
CustomerId_4727,33,4.0,20000.0,2,1
CustomerId_4728,16,12.0,123000.0,2,1
CustomerId_473,57,3.0,3000.0,2,1
CustomerId_4732,66,57.0,92905.0,0,0
CustomerId_4734,49,4.0,3000.0,2,1
CustomerId_4737,16,8.0,33000.0,2,1
CustomerId_4738,19,17.0,22700.0,2,1
CustomerId_474,43,12.0,23000.0,2,1
CustomerId_4740,49,7.0,4500.0,2,1
CustomerId_4741,19,22.0,136000.0,2,1
CustomerId_4742,44,7.0,12000.0,2,1
CustomerId_4744,65,2.0,1500.0,2,1
CustomerId_4746,75,8.0,40000.0,2,1
CustomerId_4748,16,114.0,70600.0,0,0
CustomerId_4749,35,7.0,6500.0,2,1
CustomerId_4750,56,1.0,10000.0,2,1
CustomerId_4753,19,12.0,4000.0,2,1
CustomerId_4754,50,3.0,600.0,2,1
CustomerId_4755,49,1.0,5000.0,2,1
CustomerId_4756,77,2.0,10000.0,2,1
CustomerId_4757,45,5.0,2000.0,2,1
CustomerId_4759,18,24.0,10750.0,2,1
CustomerId_4763,63,1.0,5000.0,2,1
CustomerId_4766,20,10.0,20400.0,2,1
CustomerId_4768,43,33.0,26500.0,2,1
CustomerId_4769,68,1.0,130000.0,2,1
CustomerId_4770,68,6.0,30000.0,2,1
CustomerId_4772,83,1.0,500.0,2,1
CustomerId_4773,53,4.0,16000.0,2,1
CustomerId_4774,19,66.0,522100.0,0,0
CustomerId_4775,17,79.0,225960.0,0,0
CustomerId_4776,84,4.0,1500.0,2,1
CustomerId_4777,37,10.0,9000.0,2,1
CustomerId_4779,26,5.0,26000.0,2,1
CustomerId_478,47,5.0,25200.0,2,1
CustomerId_4781,56,18.0,6620.0,2,1
CustomerId_4782,17,51.0,70500.0,0,0
CustomerId_4785,16,103.0,119800.0,0,0
CustomerId_4786,29,1.0,500.0,2,1
CustomerId_4787,21,4.0,3500.0,2,1
CustomerId_4788,54,6.0,30000.0,2,1
CustomerId_4789,82,1.0,500.0,2,1
CustomerId_4790,38,1.0,10000.0,2,1
CustomerId_4791,54,18.0,14000.0,2,1
CustomerId_4792,75,1.0,10000.0,2,1
CustomerId_4794,46,40.0,40000.0,0,0
CustomerId_4796,63,4.0,1500.0,2,1
CustomerId_480,18,6.0,41000.0,2,1
CustomerId_4801,16,213.0,182500.0,1,0
CustomerId_4803,54,8.0,24000.0,2,1
CustomerId_4805,19,13.0,76000.0,2,1
CustomerId_4806,19,23.0,69950.0,2,1
CustomerId_4808,60,3.0,80000.0,2,1
CustomerId_4809,16,28.0,119096.0,2,1
CustomerId_4812,18,60.0,348000.0,0,0
CustomerId_4813,16,111.0,183185.0,0,0
CustomerId_4814,20,81.0,197100.0,0,0
CustomerId_4815,54,7.0,50000.0,2,1
CustomerId_4816,21,19.0,26710.0,2,1
CustomerId_4817,16,151.0,398484.0,1,0
CustomerId_4818,50,16.0,118000.0,2,1
CustomerId_4822,24,1.0,500.0,2,1
CustomerId_4823,87,2.0,2500.0,2,1
CustomerId_4824,18,84.0,607700.0,0,0
CustomerId_4825,16,1.0,1000.0,2,1
CustomerId_4827,16,78.0,93800.0,0,0
CustomerId_4828,20,11.0,12000.0,2,1
CustomerId_483,18,79.0,89400.0,0,0
CustomerId_4830,16,1.0,2000.0,2,1
CustomerId_4831,55,1.0,1000.0,2,1
CustomerId_4832,19,10.0,52000.0,2,1
CustomerId_4833,19,43.0,213213.0,0,0
CustomerId_4834,16,64.0,337554.0,0,0
CustomerId_4835,61,10.0,50700.0,2,1
CustomerId_4836,83,1.0,2000.0,2,1
CustomerId_4837,33,6.0,26000.0,2,1
CustomerId_4838,29,1.0,2000.0,2,1
CustomerId_4839,17,12.0,9700.0,2,1
CustomerId_4840,20,212.0,627084.0,1,0
CustomerId_4843,16,16.0,16200.0,2,1
CustomerId_4845,39,2.0,1200.0,2,1
CustomerId_4846,19,176.0,837728.0,1,0
CustomerId_4847,19,22.0,101000.0,2,1
CustomerId_4848,63,6.0,36000.0,2,1
CustomerId_485,43,23.0,14900.0,2,1
CustomerId_4851,55,6.0,19120.0,2,1
CustomerId_4854,34,13.0,76000.0,2,1
CustomerId_4855,84,4.0,1500.0,2,1
CustomerId_4856,64,9.0,5000.0,2,1
CustomerId_4858,35,71.0,208600.0,0,0
CustomerId_4859,66,1.0,200000.0,2,1
CustomerId_4861,16,50.0,49200.0,0,0
CustomerId_4863,33,3.0,500.0,2,1
CustomerId_4864,37,30.0,101600.0,2,1
CustomerId_4865,82,3.0,10000.0,2,1
CustomerId_4866,19,4.0,16000.0,2,1
CustomerId_4867,17,40.0,118619.0,0,0
CustomerId_4868,35,1.0,1000.0,2,1
CustomerId_487,30,1.0,5000.0,2,1
CustomerId_4870,50,15.0,12650.0,2,1
CustomerId_4872,89,7.0,30700.0,2,1
CustomerId_4873,16,164.0,850217.0,1,0
CustomerId_4875,61,2.0,10000.0,2,1
CustomerId_4877,46,13.0,103000.0,2,1
CustomerId_4878,49,205.0,2002604.0000000005,1,0
CustomerId_4879,19,6.0,2000.0,2,1
CustomerId_488,29,6.0,38000.0,2,1
CustomerId_4880,61,6.0,30000.0,2,1
CustomerId_4882,18,97.0,207913.0,0,0
CustomerId_4884,62,1.0,500.0,2,1
CustomerId_4887,56,5.0,190000.0,2,1
CustomerId_4888,16,107.0,986000.0,0,0
CustomerId_4889,16,10.0,500000.0,2,1
CustomerId_489,81,1.0,50000.0,2,1
CustomerId_4892,19,19.0,123000.0,2,1
CustomerId_4893,28,1.0,2000.0,2,1
CustomerId_4894,66,3.0,2000.0,2,1
CustomerId_4895,52,23.0,27500.0,2,1
CustomerId_4896,19,23.0,98900.0,2,1
CustomerId_4898,26,19.0,155682.0,2,1
CustomerId_4900,41,10.0,10000.0,2,1
CustomerId_4901,19,21.0,126000.0,2,1
CustomerId_4902,29,3.0,15000.0,2,1
CustomerId_4903,53,4.0,4000.0,2,1
CustomerId_4904,83,8.0,4000.0,2,1
CustomerId_4906,88,1.0,500.0,2,1
CustomerId_4908,27,88.0,98694.0,0,0
CustomerId_491,31,3.0,1000.0,2,1
CustomerId_4911,29,2.0,500.0,2,1
CustomerId_4912,29,61.0,681500.0,0,0
CustomerId_4913,57,1.0,10000.0,2,1
CustomerId_4915,26,3.0,3000.0,2,1
CustomerId_4920,19,73.0,453005.0,0,0
CustomerId_4921,63,2.0,15000.0,2,1
CustomerId_4922,49,1.0,2000.0,2,1
CustomerId_4923,63,10.0,21550.0,2,1
CustomerId_4924,23,5.0,3000.0,2,1
CustomerId_4925,34,5.0,2002604.0000000005,2,1
CustomerId_4926,18,102.0,304404.0,0,0
CustomerId_4927,16,61.0,96050.0,0,0
CustomerId_4928,25,74.0,78000.0,0,0
CustomerId_4929,19,10.0,51000.0,2,1
CustomerId_493,30,7.0,32000.0,2,1
CustomerId_4933,26,6.0,3000.0,2,1
CustomerId_4934,22,18.0,22000.0,2,1
CustomerId_4938,16,10.0,21000.0,2,1
CustomerId_4939,50,17.0,144000.0,2,1
CustomerId_4940,54,20.0,101400.0,2,1
CustomerId_4942,24,16.0,110000.0,2,1
CustomerId_4943,17,162.0,737600.0,1,0
CustomerId_4944,23,177.0,635655.0,1,0
CustomerId_4945,27,52.0,68147.0,0,0
CustomerId_4946,16,34.0,61500.0,0,0
CustomerId_4947,33,5.0,9400.0,2,1
CustomerId_4948,77,8.0,7500.0,2,1
CustomerId_4949,41,2.0,4000.0,2,1
CustomerId_495,32,1.0,1000.0,2,1
CustomerId_4951,35,1.0,2000.0,2,1
CustomerId_4953,80,2.0,1600.0,2,1
CustomerId_4954,16,63.0,74100.0,0,0
CustomerId_4955,34,2.0,2000.0,2,1
CustomerId_4957,52,1.0,1000.0,2,1
CustomerId_4958,39,10.0,6900.0,2,1
CustomerId_4959,32,13.0,18000.0,2,1
CustomerId_496,33,12.0,16500.0,2,1
CustomerId_4963,54,1.0,10000.0,2,1
CustomerId_4965,86,3.0,2000.0,2,1
CustomerId_4966,35,2.0,500.0,2,1
CustomerId_497,89,4.0,3500.0,2,1
CustomerId_4970,86,6.0,8450.0,2,1
CustomerId_4971,16,44.0,332100.0,0,0
CustomerId_4972,59,1.0,80000.0,2,1
CustomerId_4973,16,2.0,1000.0,2,1
CustomerId_4976,47,5.0,25000.0,2,1
CustomerId_4977,70,1.0,1000.0,2,1
CustomerId_4978,22,40.0,161000.0,0,0
CustomerId_4980,21,7.0,29500.0,2,1
CustomerId_4982,52,1.0,1000.0,2,1
CustomerId_4983,16,50.0,86650.0,0,0
CustomerId_4987,24,74.0,77300.0,0,0
CustomerId_4989,16,9.0,50000.0,2,1
CustomerId_4990,17,42.0,98440.0,0,0
CustomerId_4993,60,1.0,5000.0,2,1
CustomerId_4994,16,8.0,5200.0,2,1
CustomerId_4997,19,76.0,723117.0,0,0
CustomerId_4998,33,24.0,115405.0,2,1
CustomerId_4999,23,17.0,135700.0,2,1
CustomerId_5,84,1.0,0.0,2,1
CustomerId_500,65,8.0,17500.0,2,1
CustomerId_5000,63,5.0,47000.0,2,1
CustomerId_5001,16,7.0,7100.0,2,1
CustomerId_5002,54,6.0,30000.0,2,1
CustomerId_5006,16,3.0,52000.0,2,1
CustomerId_5009,19,5.0,26000.0,2,1
CustomerId_501,55,14.0,45000.0,2,1
CustomerId_5010,43,3.0,1500.0,2,1
CustomerId_5013,31,34.0,42937.0,2,1
CustomerId_5014,86,5.0,2500.0,2,1
CustomerId_5015,18,13.0,66000.0,2,1
CustomerId_5016,19,17.0,122000.0,2,1
CustomerId_5018,18,14.0,81000.0,2,1
CustomerId_5019,23,16.0,28000.0,2,1
CustomerId_502,29,1.0,2000.0,2,1
CustomerId_5021,44,16.0,22000.0,2,1
CustomerId_5022,68,21.0,59600.0,2,1
CustomerId_5024,68,6.0,4000.0,2,1
CustomerId_5026,18,6.0,31000.0,2,1
CustomerId_5027,16,33.0,85000.0,0,0
CustomerId_5028,85,2.0,500.0,2,1
CustomerId_503,68,8.0,45000.0,2,1
CustomerId_5030,41,1.0,5000.0,2,1
CustomerId_5033,19,8.0,4200.0,2,1
CustomerId_5034,77,1.0,2000.0,2,1
CustomerId_5035,24,2.0,285400.0,2,1
CustomerId_5037,36,3.0,1000.0,2,1
CustomerId_5039,82,9.0,51700.0,2,1
CustomerId_504,52,1.0,1000.0,2,1
CustomerId_5040,21,31.0,267958.0,0,0
CustomerId_5041,68,20.0,185700.0,2,1
CustomerId_5042,23,4.0,1500.0,2,1
CustomerId_5043,18,1.0,5000.0,2,1
CustomerId_5044,29,10.0,59000.0,2,1
CustomerId_5045,39,1.0,500.0,2,1
CustomerId_5047,21,36.0,41500.0,0,0
CustomerId_5049,28,4.0,4000.0,2,1
CustomerId_505,83,1.0,500.0,2,1
CustomerId_5050,32,1.0,1000.0,2,1
CustomerId_5051,26,14.0,18500.0,2,1
CustomerId_5052,32,4.0,11000.0,2,1
CustomerId_5054,18,103.0,2002604.0000000005,0,0
CustomerId_5056,19,13.0,91000.0,2,1
CustomerId_5057,16,75.0,114800.0,0,0
CustomerId_506,86,2.0,1000.0,2,1
CustomerId_5060,43,3.0,500.0,2,1
CustomerId_5065,25,36.0,496000.0,0,0
CustomerId_5066,72,1.0,0.0,2,1
CustomerId_5067,33,5.0,26200.0,2,1
CustomerId_5068,68,8.0,90000.0,2,1
CustomerId_5069,62,5.0,1500.0,2,1
CustomerId_507,90,2.0,2100.0,2,1
CustomerId_5073,23,122.0,1267990.0,0,0
CustomerId_5074,48,29.0,31000.0,2,1
CustomerId_508,19,62.0,290809.0,0,0
CustomerId_5080,54,6.0,30000.0,2,1
CustomerId_5081,19,51.0,46523.0,0,0
CustomerId_5082,47,9.0,51000.0,2,1
CustomerId_5085,32,16.0,53432.0,2,1
CustomerId_5087,74,1.0,2000.0,2,1
CustomerId_5089,75,1.0,500.0,2,1
CustomerId_509,19,5.0,26000.0,2,1
CustomerId_5090,19,20.0,87000.0,2,1
CustomerId_5091,81,16.0,14000.0,2,1
CustomerId_5094,19,38.0,48100.0,0,0
CustomerId_5095,50,1.0,50000.0,2,1
CustomerId_5100,26,2.0,40000.0,2,1
CustomerId_5101,77,7.0,33000.0,2,1
CustomerId_5103,26,4.0,3000.0,2,1
CustomerId_5105,43,8.0,1135000.0,2,1
CustomerId_5106,33,2.0,100000.0,2,1
CustomerId_5107,18,16.0,11500.0,2,1
CustomerId_5108,19,26.0,132388.0,2,1
CustomerId_5111,47,5.0,25000.0,2,1
CustomerId_5112,68,5.0,5000.0,2,1
CustomerId_5113,18,11.0,61000.0,2,1
CustomerId_5115,67,3.0,8000.0,2,1
CustomerId_5116,20,17.0,15980.0,2,1
CustomerId_5118,19,5.0,26000.0,2,1
CustomerId_5120,29,1.0,10000.0,2,1
CustomerId_5122,54,79.0,550500.0,0,0
CustomerId_5123,51,1.0,800000.0,2,1
CustomerId_5124,19,1.0,10000.0,2,1
CustomerId_5126,81,2.0,10000.0,2,1
CustomerId_5127,55,3.0,2100.0,2,1
CustomerId_513,83,12.0,16000.0,2,1
CustomerId_5130,63,1.0,1000.0,2,1
CustomerId_5131,38,1.0,5000.0,2,1
CustomerId_5132,42,1.0,500.0,2,1
CustomerId_5133,76,3.0,1500.0,2,1
CustomerId_5137,67,1.0,1000.0,2,1
CustomerId_5138,18,226.0,1321453.0,1,0
CustomerId_5139,42,1.0,1000.0,2,1
CustomerId_514,36,2.0,20000.0,2,1
CustomerId_5140,19,120.0,195800.0,0,0
CustomerId_5141,59,4.0,85000.0,2,1
CustomerId_5142,42,3.0,30000.0,2,1
CustomerId_5145,19,2.0,1000.0,2,1
CustomerId_5146,62,3.0,80000.0,2,1
CustomerId_5147,19,7.0,36000.0,2,1
CustomerId_5148,17,217.0,248000.0,1,0
CustomerId_515,21,139.0,939339.0,1,0
CustomerId_5150,18,6.0,31000.0,2,1
CustomerId_5152,32,10.0,205800.0,2,1
CustomerId_5154,43,1.0,10000.0,2,1
CustomerId_5156,20,15.0,8500.0,2,1
CustomerId_5157,18,11.0,61000.0,2,1
CustomerId_5159,19,10.0,321000.0,2,1
CustomerId_516,68,3.0,1000.0,2,1
CustomerId_5160,53,8.0,10080.0,2,1
CustomerId_5162,36,5.0,10000.0,2,1
CustomerId_5163,54,5.0,30000.0,2,1
CustomerId_5164,36,42.0,82100.0,0,0
CustomerId_5165,19,2.0,500.0,2,1
CustomerId_5166,29,5.0,6000.0,2,1
CustomerId_5168,54,4.0,15000.0,2,1
CustomerId_5170,66,12.0,14000.0,2,1
CustomerId_5171,18,65.0,373096.0,0,0
CustomerId_5172,18,46.0,282700.0,0,0
CustomerId_5173,19,10.0,61000.0,2,1
CustomerId_5174,18,69.0,29100.0,0,0
CustomerId_5175,33,13.0,76000.0,2,1
CustomerId_5176,89,4.0,15200.0,2,1
CustomerId_5177,16,4.0,315000.0,2,1
CustomerId_518,19,6.0,26000.0,2,1
CustomerId_5180,90,2.0,8000.0,2,1
CustomerId_5181,19,5.0,26000.0,2,1
CustomerId_5183,53,2.0,2000.0,2,1
CustomerId_5184,34,1.0,500.0,2,1
CustomerId_5185,62,1.0,80000.0,2,1
CustomerId_5186,54,7.0,40000.0,2,1
CustomerId_5189,27,2.0,2000.0,2,1
CustomerId_5194,42,50.0,120135.0,0,0
CustomerId_5198,86,19.0,75700.0,2,1
CustomerId_5199,56,1.0,5000.0,2,1
CustomerId_520,27,24.0,141485.0,2,1
CustomerId_5200,18,1.0,10200.0,2,1
CustomerId_5201,51,13.0,13500.0,2,1
CustomerId_5203,16,78.0,274400.0,0,0
CustomerId_5204,18,10.0,30000.0,2,1
CustomerId_5206,89,5.0,25200.0,2,1
CustomerId_5207,19,10.0,51000.0,2,1
CustomerId_5208,54,14.0,120000.0,2,1
CustomerId_521,30,2.0,1002000.0,2,1
CustomerId_5210,72,1.0,5000.0,2,1
CustomerId_5211,18,57.0,232000.0,0,0
CustomerId_5212,89,5.0,25200.0,2,1
CustomerId_5214,88,2.0,2000.0,2,1
CustomerId_522,81,3.0,609000.0,2,1
CustomerId_5221,54,6.0,30000.0,2,1
CustomerId_5223,74,12.0,25000.0,2,1
CustomerId_5225,18,19.0,115000.0,2,1
CustomerId_5226,18,6.0,31000.0,2,1
CustomerId_5227,18,5.0,21200.0,2,1
CustomerId_5229,19,28.0,148000.0,2,1
CustomerId_523,50,11.0,13000.0,2,1
CustomerId_5231,31,19.0,39953.0,2,1
CustomerId_5232,46,13.0,210000.0,2,1
CustomerId_5233,71,6.0,20000.0,2,1
CustomerId_5236,16,39.0,60100.0,0,0
CustomerId_5237,19,5.0,26000.0,2,1
CustomerId_5238,51,35.0,276000.0,0,0
CustomerId_5239,19,6.0,36000.0,2,1
CustomerId_524,25,6.0,22000.0,2,1
CustomerId_5240,68,9.0,50000.0,2,1
CustomerId_5242,19,5.0,26000.0,2,1
CustomerId_5243,70,2.0,5500.0,2,1
CustomerId_5245,33,12.0,102000.0,2,1
CustomerId_5246,20,1.0,1000.0,2,1
CustomerId_5248,19,3.0,20000.0,2,1
CustomerId_5249,19,5.0,26000.0,2,1
CustomerId_5251,54,12.0,70000.0,2,1
CustomerId_5253,54,6.0,30000.0,2,1
CustomerId_5254,29,35.0,370000.0,0,0
CustomerId_5255,78,1.0,50000.0,2,1
CustomerId_5256,19,8.0,46000.0,2,1
CustomerId_5257,54,12.0,100010.0,2,1
CustomerId_5258,18,6.0,31000.0,2,1
CustomerId_5259,18,6.0,31000.0,2,1
CustomerId_5260,18,36.0,255000.0,0,0
CustomerId_5261,18,30.0,171200.0,2,1
CustomerId_5262,35,28.0,171200.0,2,1
CustomerId_5263,26,5.0,21000.0,2,1
CustomerId_5264,78,1.0,10000.0,2,1
CustomerId_5265,18,6.0,31000.0,2,1
CustomerId_5266,19,44.0,170490.0,0,0
CustomerId_5267,60,3.0,80000.0,2,1
CustomerId_5269,33,6.0,26000.0,2,1
CustomerId_527,41,1.0,2000.0,2,1
CustomerId_5271,18,21.0,126000.0,2,1
CustomerId_5272,18,19.0,116000.0,2,1
CustomerId_5273,30,8.0,101000.0,2,1
CustomerId_5274,20,18.0,27650.0,2,1
CustomerId_5277,18,12.0,71000.0,2,1
CustomerId_528,77,3.0,10000.0,2,1
CustomerId_5280,54,11.0,60000.0,2,1
CustomerId_5282,54,14.0,90000.0,2,1
CustomerId_5283,61,29.0,2002604.0000000005,2,1
CustomerId_5284,48,11.0,12500.0,2,1
CustomerId_5285,18,20.0,130000.0,2,1
CustomerId_5286,18,27.0,160000.0,2,1
CustomerId_5287,19,4.0,16000.0,2,1
CustomerId_5289,82,16.0,116400.0,2,1
CustomerId_529,19,19.0,19000.0,2,1
CustomerId_5290,33,7.0,46000.0,2,1
CustomerId_5293,26,31.0,211025.0,2,1
CustomerId_5297,33,1.0,448000.0,2,1
CustomerId_5298,19,6.0,20000.0,2,1
CustomerId_530,19,34.0,223300.0,0,0
CustomerId_531,20,12.0,8620.0,2,1
CustomerId_5338,56,1.0,1000.0,2,1
CustomerId_5339,21,3.0,3000.0,2,1
CustomerId_534,81,4.0,6000.0,2,1
CustomerId_539,21,12.0,15500.0,2,1
CustomerId_540,62,1.0,10000.0,2,1
CustomerId_541,50,10.0,20400.0,2,1
CustomerId_543,56,28.0,50496.0,2,1
CustomerId_544,39,5.0,2500.0,2,1
CustomerId_545,52,1.0,500.0,2,1
CustomerId_546,54,6.0,30000.0,2,1
CustomerId_547,54,6.0,30000.0,2,1
CustomerId_549,19,29.0,167200.0,2,1
CustomerId_550,19,18.0,101000.0,2,1
CustomerId_551,71,7.0,40800.0,2,1
CustomerId_556,16,164.0,258000.0,1,0
CustomerId_557,24,3.0,500.0,2,1
CustomerId_558,31,13.0,19000.0,2,1
CustomerId_559,25,7.0,41000.0,2,1
CustomerId_560,54,25.0,136700.0,2,1
CustomerId_561,33,13.0,66000.0,2,1
CustomerId_563,16,53.0,133500.0,0,0
CustomerId_566,49,1.0,50000.0,2,1
CustomerId_567,19,19.0,53300.0,2,1
CustomerId_568,40,1.0,1000.0,2,1
CustomerId_572,21,23.0,104500.0,2,1
CustomerId_573,51,1.0,10000.0,2,1
CustomerId_574,16,1.0,1000.0,2,1
CustomerId_576,27,1.0,500.0,2,1
CustomerId_577,25,1.0,500.0,2,1
CustomerId_578,69,19.0,64500.0,2,1
